HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
102749,Pyralidae,Diaphania,indica,,Saunders,Malvaceae,Gossypium,,,Southern Africa,,
59310,Noctuidae,Diparopsis,castanea,,Hampson,Malvaceae,Gossypium,,,Southern Africa,,
74744,Nolidae,Earias,biplaga,,Walker,Malvaceae,Gossypium,,,Southern Africa,on bolls/seeds,
74768,Nolidae,Earias,cupreoviridis,,Walker,Malvaceae,Gossypium,,,Southern Africa,,
74824,Nolidae,Earias,insulana,,Boisduval,Malvaceae,Gossypium,,,Southern Africa,,
59703,Noctuidae,Egybolis,vaillantina,,Stoll,Malvaceae,Gossypium,,,Southern Africa,on foliage,
104904,Pyralidae,Haritalodes,derogata,,Fabricius,Malvaceae,Gossypium,,,Southern Africa,on leaves,
61888,Noctuidae,Helicoverpa,armigera,,Hübner,Malvaceae,Gossypium,,,Southern Africa,,
33002,Hyblaeidae,Hyblaea,puera,,Cramer,Malvaceae,Gossypium,,,Southern Africa,,
36530,Limacodidae,Latoia,vivida,,Walker,Malvaceae,Gossypium,,,Southern Africa,,
12086,Gelechiidae,Pectinophora,gossypiella,,Saunders,Malvaceae,Gossypium,,,Southern Africa,in bolls/lint,
28984,Gracillariidae,Phyllonorycter,triarcha,,Meyrick,Malvaceae,Gossypium,,,South Africa,,
69436,Noctuidae,Pteronycta,fasciata,,Fawcett,Malvaceae,Gossypium,,,Southern Africa,in,
3498,Arctiidae,Spilosoma,investigatorum,,Karsch,Malvaceae,Gossypium,,,Southern Africa,on foliage,
70961,Noctuidae,Spodoptera,exempta,,Walker,Malvaceae,Gossypium,,,Southern Africa,,
71101,Noctuidae,Spodoptera,exigua,,Hübner,Malvaceae,Gossypium,,,South Africa,,
71102,Noctuidae,Spodoptera,exigua,,Hübner,Malvaceae,Gossypium,,,Southern Africa,,
71508,Noctuidae,Spodoptera,littoralis,,Boisduval,Malvaceae,Gossypium,,,Southern Africa,,
138465,Tortricidae,Thaumatotibia,leucotreta,,Meyrick,Malvaceae,Gossypium,,,Southern Africa,on,
4242,Arctiidae,Utetheisa,pulchella,,Linnaeus,Malvaceae,Gossypium,,,Southern Africa,on foliage,
73579,Noctuidae,Xanthodes,graellsii,,Feisthamel,Malvaceae,Gossypium,,,South Africa,,
73592,Noctuidae,Xanthodes,graellsii,,Feisthamel,Malvaceae,Gossypium,,,Southern Africa,on foliage,
25487,Gracillariidae,Acrocercops,gossypii,,Vári,Malvaceae,Gossypium,herbaceum,,South Africa,in leaves,
28989,Gracillariidae,Phyllonorycter,triarcha,,Meyrick,Malvaceae,Gossypium,herbaceum,,South Africa,,
75635,Notodontidae,Acrasiella,curvilinea,,Swinhoe,Tiliaceae,Grewia,,,Southern Africa,,
80369,Nymphalidae,Charaxes,cithaeron,,Felder & Felder,Tiliaceae,Grewia,,,Southern Africa,,
57963,Noctuidae,Chasmina,tibialis,,Fabricius,Tiliaceae,Grewia,,,Southern Africa,,
49700,Metarbelidae,Ortharbela,rufithorax,,Hampson,Tiliaceae,Grewia,,,Southern Africa,on,
77479,Notodontidae,Pseudorethona,albicans,,Walker,Tiliaceae,Grewia,,,Southern Africa,,
70163,Noctuidae,Serrodes,partita,,Fabricius,Tiliaceae,Grewia,,,Southern Africa,,
28348,Gracillariidae,Phyllonorycter,grewiella,,Vári,Tiliaceae,Grewia,flavescens,,South Africa,in leaves,
28349,Gracillariidae,Phyllonorycter,grewiella,,Vári,Tiliaceae,Grewia,hexamita,,South Africa,in leaves,
75636,Notodontidae,Acrasiella,curvilinea,,Swinhoe,Tiliaceae,Grewia,lasiocarpa,,Southern Africa,,
7547,Cossidae,Phragmataecia,albicans,,Walker,Tiliaceae,Grewia,lasiocarpa,,Southern Africa,,
74478,Nolidae,Acripia,chloropera,,Hampson,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
55105,Noctuidae,Anomis,sabulifera,,Guenée,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
75826,Notodontidae,Chadisra,uncifera,,Hampson,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
57964,Noctuidae,Chasmina,tibialis,,Fabricius,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
30685,Hesperiidae,Eagris,nottoana,,Wallengren,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
49680,Metarbelidae,Lebedodes,rufithorax,,Hampson,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
121430,Sphingidae,Lophostethus,dumolinii,,Angas,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
47085,Lymantriidae,Marblepsis,flabellaria,,Fabricius,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
49695,Metarbelidae,Metarbela,tuckeri,,Butler,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
31680,Hesperiidae,Netrobalane,canopus,,Trimen,Tiliaceae,Grewia,occidentalis,,Southern Africa,,
28002,Gracillariidae,Phyllonorycter,anchistea,,Vári,Tiliaceae,Grewia,occidentalis,,South Africa,in leaves,
139626,Yponomeutidae,Plutella,xylostella,,Linnaeus,Rubiaceae,Guettarda,,,Southern Africa,on,
5073,Carposinidae,Carposina,autologa,,Meyrick,Proteaceae,Hakea,sericea,,South Africa,,
49961,Nepticulidae,Ectoedemia,lucidae,,Scoble,Scrophulariaceae,Halleria,lucida,,South Africa,on leaves,
61892,Noctuidae,Helicoverpa,armigera,,Hübner,Compositae,Helianthus,,,Southern Africa,,
71509,Noctuidae,Spodoptera,littoralis,,Boisduval,Compositae,Helianthus,,,Southern Africa,,
73229,Noctuidae,Trichoplusia,orichalcea,,Fabricius,Compositae,Helianthus,,,Southern Africa,,
58910,Noctuidae,Cucullia,chrysota,,Hampson,Compositae,Helianthus,annuus,,South Africa,,
73013,Noctuidae,Trichoplusia,exquisita,,Felder & Rogenh.,Compositae,Helianthus,annuus,,South Africa,,
73480,Noctuidae,Ulotrichopus,catocala,,Felder & Rogenh.,Compositae,Helianthus,annuus,,South Africa,,
62592,Noctuidae,Heliothis,scutuligera,,Guenée,Compositae,Helichrysum,,,Southern Africa,,
62593,Noctuidae,Heliothis,scutuligera,,Guenée,Compositae,Helichrysum,cooperi,,South Africa,,
113930,Saturniidae,Epiphora,mythimnia,,Westwood,Rhamnaceae,Helinus,ovatus,,Southern Africa,,
2493,Arctiidae,Leucaloa,eugraphica,,Walker,Boraginaceae,Heliotropium,,,Southern Africa,,
4219,Arctiidae,Utetheisa,pulchella,,Linnaeus,Boraginaceae,Heliotropium,,,Southern Africa,,
72528,Noctuidae,Syngrapha,circumflexa,,Linnaeus,Boraginaceae,Heliotropium,arborescens,,Southern Africa,,
73234,Noctuidae,Trichoplusia,orichalcea,,Fabricius,Boraginaceae,Heliotropium,arborescens,,Southern Africa,,
25043,Geometridae,Xanthorhoe,poseata,,Geyer,Boraginaceae,Heliotropium,arborescens,,Southern Africa,,
78165,Nymphalidae,Acraea,cabira,,Hopffer,Sterculiaceae,Hermannia,,,Southern Africa,,
78224,Nymphalidae,Acraea,eponina,,Cramer,Sterculiaceae,Hermannia,,,Southern Africa,,
34574,Lasiocampidae,Mesocelis,montana,,Stoll,Sterculiaceae,Hermannia,,,Southern Africa,,
28378,Gracillariidae,Phyllonorycter,hexalobina,,Vári,Annonaceae,Hexalobus,monopetalus,,South Africa,in leaves,
54950,Noctuidae,Anomis,flava,,Fabricius,Malvaceae,Hibiscus,,,Southern Africa,,
57966,Noctuidae,Chasmina,tibialis,,Fabricius,Malvaceae,Hibiscus,,,Southern Africa,,
45244,Lymantriidae,Creagra,liturata,,Guérin-Méneville,Malvaceae,Hibiscus,,,Southern Africa,,
74719,Nolidae,Earias,biplaga,,Walker,Malvaceae,Hibiscus,,,Southern Africa,,
71514,Noctuidae,Spodoptera,littoralis,,Boisduval,Malvaceae,Hibiscus,,,Southern Africa,,
28379,Gracillariidae,Phyllonorycter,hibiscina,,Vári,Malvaceae,Hibiscus,calyphyllus,,South Africa,in leaves,
54954,Noctuidae,Anomis,flava,,Fabricius,Malvaceae,Hibiscus,fuscus,,Southern Africa,,
45243,Lymantriidae,Creagra,litura,,Guérin-Méneville,Malvaceae,Hibiscus,fuscus,,Southern Africa,,
75012,Nolidae,Leocyma,appollinis,,Guenée,Malvaceae,Hibiscus,fuscus,,Southern Africa,,
32485,Hesperiidae,Spialia,spio,,Linnaeus,Malvaceae,Hibiscus,fuscus,,Southern Africa,,
121433,Sphingidae,Lophostethus,dumolinii,,Angas,Malvaceae,Hibiscus,panduriformis,,Southern Africa,,
51757,Noctuidae,Acontia,tetragonisa,,Hampson,Malvaceae,Hibiscus,pedunculatus,,Southern Africa,,
55070,Noctuidae,Anomis,luperca,,Möschler,Malvaceae,Hibiscus,pedunculatus,,Southern Africa,,
75013,Nolidae,Leocyma,appollinis,,Guenée,Malvaceae,Hibiscus,pedunculatus,,Southern Africa,,
29884,Hesperiidae,Abantis,paradisea,,Butler,Malvaceae,Hibiscus,tiliaceus,,Southern Africa,,
57969,Noctuidae,Chasmina,tibialis,,Fabricius,Malvaceae,Hibiscus,tiliaceus,,Southern Africa,,
121434,Sphingidae,Lophostethus,dumolinii,,Angas,Malvaceae,Hibiscus,tiliaceus,,Southern Africa,,
70198,Noctuidae,Sesamia,calamistis,,Hampson,Gramineae,Hordeum,,,South Africa,,
87487,Nymphalidae,Pardopsis,punctatissima,,Boisduval,Violaceae,Hybanthus,capensis,,Southern Africa,,
48461,Lymantriidae,Psalis,pennatula,,Fabricius,Gramineae,Hyparrhenia,,,Southern Africa,,
35055,Lasiocampidae,Sena,donaldsoni,marshalli,Aurivillius,Gramineae,Hyparrhenia,,,Southern Africa,,
78700,Nymphalidae,Aeropetes,tulbaghia,,Linnaeus,Gramineae,Hyparrhenia,hirta,,Southern Africa,,
88782,Nymphalidae,Tarsocera,cassus,,Linnaeus,Gramineae,Hyparrhenia,hirta,,Southern Africa,,
96001,Pieridae,Eurema,brigitta,,Stoll,Guttiferae,Hypericum,aethiopicum,,Southern Africa,,
96273,Pieridae,Eurema,hecabe,senegalensis,Boisduval,Guttiferae,Hypericum,aethiopicum,,Southern Africa,,
115828,Saturniidae,Imbrasia,anna,,Maassen & Weyd.,Palmae,Hyphaene,crinita,,Southern Africa,,
80722,Nymphalidae,Charaxes,pelias,,Cramer,Leguminosae (P),Hypocalyptus,sophoroides,,Southern Africa,,
56901,Noctuidae,Brithysana,speyeri,,Felder & Rogenh.,Compositae,Hypochaeris,,,Southern Africa,,
56911,Noctuidae,Brithysana,speyeri,,Felder & Rogenh.,Compositae,Hypochaeris,radicata,,South Africa,on flower heads,
138525,Tortricidae,Tortrix,capensana,,Walker,Compositae,Hypochaeris,radicata,,South Africa,,
139627,Yponomeutidae,Plutella,xylostella,,Linnaeus,Cruciferae,Iberis,,,Southern Africa,on,
120901,Sphingidae,Hippotion,celerio,,Linnaeus,Balsaminaceae,Impatiens,,,Southern Africa,,
120970,Sphingidae,Hippotion,eson,,Cramer,Balsaminaceae,Impatiens,,,Southern Africa,,
120989,Sphingidae,Hippotion,osiris,,Dalman,Balsaminaceae,Impatiens,,,Southern Africa,,
27346,Gracillariidae,Metriochroa,argyrocelis,,Vári,Balsaminaceae,Impatiens,sylvicola,,South Africa,in leaves,
60113,Noctuidae,Eublemmoides,apicimacula,,Mabille,Convolvulaceae,Ipomoea,,,Southern Africa,,
1584,Arctiidae,Euchromia,amoena,,Möschler,Convolvulaceae,Ipomoea,,,Southern Africa,,
1594,Arctiidae,Euchromia,folfetii,,Gray,Convolvulaceae,Ipomoea,,,Southern Africa,,
1597,Arctiidae,Euchromia,formosa,,Guérin-Méneville,Convolvulaceae,Ipomoea,,,Southern Africa,,
66796,Noctuidae,Oraesia,emarginata,,Fabricius,Convolvulaceae,Ipomoea,,,Southern Africa,,
119685,Sphingidae,Agrius,convolvuli,,Linnaeus,Convolvulaceae,Ipomoea,batatas,,Southern Africa,,
118250,Sesiidae,Macrotarsipodes,tricincta,,le Cerf,Convolvulaceae,Ipomoea,batatas,,South Africa,,
71567,Noctuidae,Spodoptera,littoralis,,Boisduval,Convolvulaceae,Ipomoea,batatas,,Southern Africa,on leaves,
119691,Sphingidae,Agrius,convolvuli,,Linnaeus,Convolvulaceae,Ipomoea,ficifolia,,Southern Africa,,
57226,Noctuidae,Catephia,iridocosma,,Bethune-Baker,Convolvulaceae,Ipomoea,ficifolia,,Southern Africa,,
88417,Nymphalidae,Salamis,parhassus,,Drury,Acanthaceae,Isoglossa,mossambicensis,,Southern Africa,,
30415,Hesperiidae,Celaenorrhinus,mokeezi,,Wallengren,Acanthaceae,Isoglossa,woodii,,Southern Africa,,
88418,Nymphalidae,Salamis,parhassus,,Drury,Acanthaceae,Isoglossa,woodii,,Southern Africa,,
34769,Lasiocampidae,Pachypasa,sericeofasciata,,Aurivillius,Bignoniaceae,Jacaranda,,,Southern Africa,,
9369,Eupterotidae,Jana,tantalus,,Herrich-Schäffer,Oleaceae,Jasminum,,,Southern Africa,,
107635,Pyralidae,Palpita,unionalis,,Hübner,Oleaceae,Jasminum,,,Southern Africa,,
70165,Noctuidae,Serrodes,partita,,Fabricius,Oleaceae,Jasminum,,,Southern Africa,,
119342,Sphingidae,Acherontia,atropos,,Linnaeus,Oleaceae,Jasminum,pubigerum,,Southern Africa,,
9370,Eupterotidae,Jana,tantalus,,Herrich-Schäffer,Oleaceae,Jasminum,streptopus,,Southern Africa,,
131037,Tortricidae,Cydia,pomonella,,Linnaeus,Juglandaceae,Juglans,regia,,South Africa,,
33489,Lasiocampidae,Eucraera,gemmata,,Distant,Leguminosae (C),Julbernardia,,,Southern Africa,,
33587,Lasiocampidae,Gastroplakaeis,meridionalis,,Aurivillius,Leguminosae (C),Julbernardia,,,Southern Africa,,
33668,Lasiocampidae,Gonometa,postica,,Walker,Leguminosae (C),Julbernardia,,,Southern Africa,,
34672,Lasiocampidae,Nadiasa,polydora,,Druce,Leguminosae (C),Julbernardia,,,Southern Africa,,
34708,Lasiocampidae,Pachymetana,sanguicincta,,Aurivillius,Leguminosae (C),Julbernardia,,,Southern Africa,,
111550,Saturniidae,Athletes,semialba,,Sonthonnax,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
33316,Lasiocampidae,Bombycopsis,sp.,,,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
80207,Nymphalidae,Charaxes,bohemani,,Felder & Felder,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
80558,Nymphalidae,Charaxes,guderiana,,Dewitz,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
76362,Notodontidae,Epanaphe,clarilla,,Aurivillius,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
33490,Lasiocampidae,Eucraera,gemmata,,Distant,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
33588,Lasiocampidae,Gastroplakaeis,meridionalis,,Aurivillius,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
33669,Lasiocampidae,Gonometa,postica,,Walker,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
115842,Saturniidae,Imbrasia,carnegiei,,Janse,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
47086,Lymantriidae,Marblepsis,flabellaria,,Fabricius,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
47145,Lymantriidae,Olapa,nuda,,Holland,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
35200,Lasiocampidae,Streblote,polydora,,Druce,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
78037,Notodontidae,Trotonotus,bettoni,,Butler,Leguminosae (C),Julbernardia,globiflora,,Southern Africa,,
46420,Lymantriidae,Laelia,figlina,,Distant,Juncaceae,Juncus,,,Southern Africa,,
79963,Nymphalidae,Cassionympha,cassius,,Godart,Juncaceae,Juncus,capensis,,Southern Africa,,
85168,Nymphalidae,Junonia,hierta,,Fabricius,Acanthaceae,Justicia,densiflora,,Southern Africa,,
85291,Nymphalidae,Junonia,oenone,,Linnaeus,Acanthaceae,Justicia,densiflora,,Southern Africa,,
79982,Nymphalidae,Catacroptera,cloanthe,,Stoll,Acanthaceae,Justicia,pulegioides,,Southern Africa,,
87763,Nymphalidae,Physcaeneura,pione,,Godman,Zingiberaceae,Kaempferia,,,Southern Africa,,
106484,Pyralidae,Mussidia,nigrivenella,,Ragonot,Meliaceae,Khaya,nyasica,,Southern Africa,,
78263,Nymphalidae,Acraea,horta,,Linnaeus,Flacourtiaceae,Kiggelaria,africana,,Southern Africa,,
81610,Nymphalidae,Cymothoe,alcimeda,,Godart,Flacourtiaceae,Kiggelaria,africana,,Southern Africa,,
56835,Noctuidae,Brephos,decora,,Linnaeus,Rubiaceae,Kohautia,amatymbica,,Southern Africa,,
119963,Sphingidae,Cephonodes,hylas,,Wallengren,Rubiaceae,Kraussia,floribunda,,Southern Africa,,
53593,Noctuidae,Agrotis,ipsilon,,Hufnagel,Compositae,Lactuca,sativa,,Southern Africa,,
55587,Noctuidae,Apospasta,dipterigidia,,Hampson,Compositae,Lactuca,sativa,,Southern Africa,,
4105,Arctiidae,Teracotona,submacula,,Walker,Compositae,Lactuca,sativa,,South Africa,,
25045,Geometridae,Xanthorhoe,poseata,,Geyer,Compositae,Lactuca,sativa,,Southern Africa,,
36496,Limacodidae,Latoia,urda,,Druce,Lythraceae,Lagerstroemia,,,Southern Africa,,
33491,Lasiocampidae,Eucraera,gemmata,,Distant,Anacardiaceae,Lannea,,,Southern Africa,,
50473,Nepticulidae,Stigmella,lanneivora,,Vári,Anacardiaceae,Lannea,discolor,,South Africa,on leaves,
25834,Gracillariidae,Aristaea,onychota,,Meyrick,Verbenaceae,Lantana,,,South Africa,in leaves,
63291,Noctuidae,Hypena,strigatus,,Fabricius,Verbenaceae,Lantana,,,Southern Africa,,
75369,Nolidae,Pardasena,virgulana,,Mabille,Verbenaceae,Lantana,,,Southern Africa,,
28470,Gracillariidae,Phyllonorycter,lantanae,,Vári,Verbenaceae,Lantana,,,South Africa,in leaves,
3654,Arctiidae,Spilosoma,lutescens,screabilis,Wallengren,Verbenaceae,Lantana,,,Southern Africa,,
71520,Noctuidae,Spodoptera,littoralis,,Boisduval,Verbenaceae,Lantana,,,Southern Africa,,
119346,Sphingidae,Acherontia,atropos,,Linnaeus,Verbenaceae,Lantana,camara,,Southern Africa,,
120142,Sphingidae,Coelonia,fulvinotata,,Butler,Verbenaceae,Lantana,camara,,Southern Africa,,
63299,Noctuidae,Hypena,strigatus,,Fabricius,Verbenaceae,Lantana,camara,,South Africa,,
99412,Pterophoridae,Lantanophaga,pusillidactyla,,Walker,Verbenaceae,Lantana,camara,,South Africa,,
108973,Pyralidae,Salbia,haemorrhoidalis,,Guenée,Verbenaceae,Lantana,camara,,South Africa,,
25835,Gracillariidae,Aristaea,onychota,,Meyrick,Verbenaceae,Lantana,rugosa,,South Africa,in leaves,
78252,Nymphalidae,Acraea,esebria,,Hewitson,Urticaceae,Laportea,capensis,,Southern Africa,,
79020,Nymphalidae,Antanartia,hippomene,,Hübner,Urticaceae,Laportea,capensis,,Southern Africa,,
79034,Nymphalidae,Antanartia,schaeneia,,Trimen,Urticaceae,Laportea,capensis,,Southern Africa,,
84486,Nymphalidae,Hypolimnas,anthedon,wahlbergi,Wallengren,Urticaceae,Laportea,capensis,,Southern Africa,,
78253,Nymphalidae,Acraea,esebria,,Hewitson,Urticaceae,Laportea,peduncularis,peduncularis,Southern Africa,,
78355,Nymphalidae,Acraea,obeira,,Hewitson,Urticaceae,Laportea,peduncularis,peduncularis,Southern Africa,,
79021,Nymphalidae,Antanartia,hippomene,,Hübner,Urticaceae,Laportea,peduncularis,peduncularis,Southern Africa,,
84607,Nymphalidae,Hypolimnas,deceptor,,Trimen,Urticaceae,Laportea,peduncularis,,Southern Africa,,
108282,Pyralidae,Plodia,interpunctella,,Hübner,Pinaceae,Larix,,,Southern Africa,,
73585,Noctuidae,Xanthodes,graellsii,,Feisthamel,Malvaceae,Lavatera,,,Southern Africa,,
73617,Noctuidae,Xanthodes,malvae,,Esper,Malvaceae,Lavatera,,,Southern Africa,,
66721,Noctuidae,Ophiusa,tirhaca,,Cramer,Myrtaceae,Leptospermum,,,Southern Africa,,
140188,Zygaenidae,Callosymploca,caffra,,Linnaeus,Proteaceae,Leucadendron,,,Southern Africa,,
75744,Notodontidae,Catochria,catocaloides,,Herrich-Schäffer,Proteaceae,Leucadendron,,,Southern Africa,,
61911,Noctuidae,Helicoverpa,armigera,,Hübner,Proteaceae,Leucadendron,,,Southern Africa,,
122834,Sphingidae,Temnora,pylas,,Cramer,Labiatae,Leucas,milanjiana,,Southern Africa,,
49794,Nepticulidae,Areticulata,leucosideae,,Scoble,Rosaceae,Leucosidea,sericea,,South Africa,on leaves,
75224,Nolidae,Nola,holoscota,,Hampson,Rosaceae,Leucosidea,sericea,,Southern Africa,,
23673,Geometridae,Scotopteryx,horismodes,,Prout,Rosaceae,Leucosidea,sericea,,Southern Africa,,
119347,Sphingidae,Acherontia,atropos,,Linnaeus,Oleaceae,Ligustrum,,,South Africa,,
36472,Limacodidae,Latoia,intermissa,,Walker,Oleaceae,Ligustrum,,,Southern Africa,,
3655,Arctiidae,Spilosoma,lutescens,screabilis,Wallengren,Oleaceae,Ligustrum,,,Southern Africa,,
3346,Arctiidae,Saenura,flava,,Wallengren,Liliaceae,Lilium,,,Southern Africa,,
25836,Gracillariidae,Aristaea,onychota,,Meyrick,Verbenaceae,Lippia,,,South Africa,in leaves,
25837,Gracillariidae,Aristaea,onychota,,Meyrick,Verbenaceae,Lippia,javanica,,South Africa,in leaves,
116050,Saturniidae,Imbrasia,wahlbergii,,Boisduval,Hamamelidaceae,Liquidambar,,,South Africa,,
27102,Gracillariidae,Dialectica,carcharota,,Meyrick,Boraginaceae,Lithospermum,,,South Africa,in leaves,
27113,Gracillariidae,Dialectica,praegemina,,Meyrick,Boraginaceae,Lobostemon,glaucophyllus,,South Africa,in leaves,
139628,Yponomeutidae,Plutella,xylostella,,Linnaeus,Cruciferae,Lobularia,,,Southern Africa,on,
88781,Nymphalidae,Tarsocera,cassina,,Butler,Gramineae,Lolium,,,Southern Africa,,
51284,Noctuidae,Achaea,catella,,Guenée,Leguminosae (P),Lonchocarpus,,,Southern Africa,,
80209,Nymphalidae,Charaxes,bohemani,,Felder & Felder,Leguminosae (P),Lonchocarpus,capassa,,Southern Africa,,
80775,Nymphalidae,Charaxes,pondoensis,,van Someren,Leguminosae (P),Lonchocarpus,sutherlandii,,Southern Africa,,
30555,Hesperiidae,Coeliades,forestan,,Stoll,Leguminosae (P),Lonchocarpus,sutherlandii,,Southern Africa,,
77177,Notodontidae,Odontoperas,heterogyna,,Hampson,Leguminosae (P),Lonchocarpus,sutherlandii,,Southern Africa,,
122169,Sphingidae,Platysphinx,piabilis,,Distant,Leguminosae (P),Lonchocarpus,sutherlandii,,Southern Africa,,
72748,Noctuidae,Tatorinia,fumipennis,,Felder & Rogenh.,Leguminosae (P),Lonchocarpus,sutherlandii,,Southern Africa,,
2494,Arctiidae,Leucaloa,eugraphica,,Walker,Caprifoliaceae,Lonicera,,,Southern Africa,,
2496,Arctiidae,Leucaloa,eugraphica,,Walker,Caprifoliaceae,Lonicera,sempervirens,,Southern Africa,,
96520,Pieridae,Mylothris,xantholeuca,,Hübner,Loranthaceae,Loranthus,,,South Africa,,Y
120836,Sphingidae,Hippotion,balsaminae,,Walker,Onagraceae,Ludwigia,repens,,Southern Africa,,
3488,Arctiidae,Spilosoma,investigatorum,,Karsch,Leguminosae (P),Lupinus,,,Southern Africa,,
110123,Pyralidae,Uresiphita,polygonalis,,Denis & Schiff.,Leguminosae (P),Lupinus,,,Southern Africa,,
138530,Tortricidae,Tortrix,capensana,,Walker,Solanaceae,Lycium,,,Southern Africa,on,
119348,Sphingidae,Acherontia,atropos,,Linnaeus,Solanaceae,Lycium,oxycarpum,,South Africa,,
61918,Noctuidae,Helicoverpa,armigera,,Hübner,Solanaceae,Lycopersicon,,,Southern Africa,,
12135,Gelechiidae,Phthorimaea,operculella,,Zeller,Solanaceae,Lycopersicon,,,Southern Africa,,
109113,Pyralidae,Sceliodes,laisalis,,Walker,Solanaceae,Lycopersicon,,,Southern Africa,on fruits,
71522,Noctuidae,Spodoptera,littoralis,,Boisduval,Solanaceae,Lycopersicon,,,Southern Africa,,
73495,Noctuidae,Vietteania,torrentium,,Guenée,Solanaceae,Lycopersicon,,,Southern Africa,,
119351,Sphingidae,Acherontia,atropos,,Linnaeus,Solanaceae,Lycopersicon,esculentum,,Southern Africa,,
58067,Noctuidae,Chrysodeixis,acuta,,Walker,Solanaceae,Lycopersicon,esculentum,,Southern Africa,,
58165,Noctuidae,Chrysodeixis,chalcites,,Esper,Solanaceae,Lycopersicon,esculentum,,Southern Africa,,
120145,Sphingidae,Coelonia,fulvinotata,,Butler,Solanaceae,Lycopersicon,esculentum,,Southern Africa,,
88463,Nymphalidae,Sallya,moranti,,Trimen,Euphorbiaceae,Macaranga,kilimandscharica,,Southern Africa,,
51564,Noctuidae,Achaea,lienardi,,Boisduval,Capparaceae,Maerua,,,Southern Africa,,
94617,Pieridae,Anaphaeis,severina,,Stoll,Capparaceae,Maerua,racemulosa,,Southern Africa,,
94790,Pieridae,Appias,epaphia,,Cramer,Capparaceae,Maerua,racemulosa,,Southern Africa,,
94982,Pieridae,Belenois,thysa,,Hopffer,Capparaceae,Maerua,racemulosa,,Southern Africa,,
95001,Pieridae,Belenois,zochalia,,Boisduval,Capparaceae,Maerua,racemulosa,,Southern Africa,,
95574,Pieridae,Colotis,erone,,Angas,Capparaceae,Maerua,racemulosa,,Southern Africa,,
49696,Metarbelidae,Metarbela,tuckeri,,Butler,Capparaceae,Maerua,racemulosa,,Southern Africa,,
29151,Gracillariidae,Schedocercops,maeruae,,Vári,Capparaceae,Maerua,racemulosa,,South Africa,in leaves,
25175,Geometridae,Zerenopsis,leopardina,,Felder,Myrsinaceae,Maesa,,,Southern Africa,,
114064,Saturniidae,Gonimbrasia,gueinzii,,Staudinger,Myrsinaceae,Maesa,alnifolia,,Southern Africa,,
22666,Geometridae,Pingasa,abyssinaria,,Guenée,Myrsinaceae,Maesa,alnifolia,,Southern Africa,,
25176,Geometridae,Zerenopsis,leopardina,,Felder,Myrsinaceae,Maesa,alnifolia,,Southern Africa,,
33297,Lasiocampidae,Bombycopsis,indecora,,Walker,Myrsinaceae,Maesa,lanceolata,,South Africa,,
111483,Saturniidae,Argema,mimosae,,Boisduval,Anacardiaceae,Malosma,laurina,,South Africa (prov),,Y
7393,Cossidae,Coryphodema,tristis,,Drury,Rosaceae,Malus,,,Southern Africa,,
131040,Tortricidae,Cydia,pomonella,,Linnaeus,Rosaceae,Malus,,,Southern Africa,,
45867,Lymantriidae,Euproctis,fasciata,,Walker,Rosaceae,Malus,,,Southern Africa,,
34841,Lasiocampidae,Philotherma,rosa,,Druce,Rosaceae,Malus,,,Southern Africa,,Y
7394,Cossidae,Coryphodema,tristis,,Drury,Rosaceae,Malus,pumila,,South Africa,,
131048,Tortricidae,Cydia,pomonella,,Linnaeus,Rosaceae,Malus,pumila,,South Africa,,
103739,Pyralidae,Elegia,inconspicuella,,Ragonot,Rosaceae,Malus,pumila,,South Africa,,
47984,Lymantriidae,Orgyia,mixta,,Snellen,Rosaceae,Malus,pumila,,Southern Africa,,
138526,Tortricidae,Tortrix,capensana,,Walker,Rosaceae,Malus,pumila,,South Africa,,
73619,Noctuidae,Xanthodes,malvae,,Esper,Malvaceae,Malva,,,Southern Africa,,
89271,Nymphalidae,Vanessa,cardui,,Linnaeus,Malvaceae,Malva,parviflora,,Southern Africa,,
